timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
100.649;1.964;1.600;-2.733;-0.866;0.000;0.500;0.000;1.964;1.600;-2.733;-0.866;0.000;0.500;0.000;1.964;1.600;-2.733;-0.866;0.000;0.500;0.000;
100.703;1.921;1.600;-2.708;-0.866;0.000;0.500;0.000;1.921;1.600;-2.708;-0.866;0.000;0.500;0.000;1.921;1.600;-2.708;-0.866;0.000;0.500;0.000;
100.756;1.856;1.600;-2.670;-0.866;0.000;0.500;0.000;1.856;1.600;-2.670;-0.866;0.000;0.500;0.000;1.856;1.600;-2.670;-0.866;0.000;0.500;0.000;
100.811;1.791;1.600;-2.633;-0.866;0.000;0.500;0.000;1.791;1.600;-2.633;-0.866;0.000;0.500;0.000;1.791;1.600;-2.633;-0.866;0.000;0.500;0.000;
100.865;1.747;1.600;-2.608;-0.866;0.000;0.500;0.000;1.747;1.600;-2.608;-0.866;0.000;0.500;0.000;1.747;1.600;-2.608;-0.866;0.000;0.500;0.000;
100.919;1.682;1.600;-2.570;-0.866;0.000;0.500;0.000;1.682;1.600;-2.570;-0.866;0.000;0.500;0.000;1.682;1.600;-2.570;-0.866;0.000;0.500;0.000;
100.970;1.617;1.600;-2.533;-0.866;0.000;0.500;0.000;1.617;1.600;-2.533;-0.866;0.000;0.500;0.000;1.617;1.600;-2.533;-0.866;0.000;0.500;0.000;
101.021;1.574;1.600;-2.508;-0.866;0.000;0.500;0.000;1.574;1.600;-2.508;-0.866;0.000;0.500;0.000;1.574;1.600;-2.508;-0.866;0.000;0.500;0.000;
101.072;1.511;1.600;-2.468;-0.891;0.000;0.454;0.000;1.511;1.600;-2.468;-0.891;0.000;0.454;0.000;1.511;1.600;-2.468;-0.891;0.000;0.454;0.000;
101.123;1.471;1.600;-2.438;-0.906;0.000;0.423;0.000;1.471;1.600;-2.438;-0.906;0.000;0.423;0.000;1.471;1.600;-2.438;-0.906;0.000;0.423;0.000;
