timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
46.948;1.859;1.600;-1.836;-0.951;0.000;0.309;0.000;1.859;1.600;-1.836;-0.951;0.000;0.309;0.000;1.859;1.600;-1.836;-0.951;0.000;0.309;0.000;
47.000;1.812;1.600;-1.807;-0.951;0.000;0.309;0.000;1.812;1.600;-1.807;-0.951;0.000;0.309;0.000;1.812;1.600;-1.807;-0.951;0.000;0.309;0.000;
47.051;1.734;1.600;-1.772;-0.951;0.000;0.309;0.000;1.734;1.600;-1.772;-0.951;0.000;0.309;0.000;1.734;1.600;-1.772;-0.951;0.000;0.309;0.000;
47.103;1.676;1.600;-1.752;-0.951;0.000;0.309;0.000;1.676;1.600;-1.752;-0.951;0.000;0.309;0.000;1.676;1.600;-1.752;-0.951;0.000;0.309;0.000;
47.157;1.579;1.600;-1.730;-0.951;0.000;0.309;0.000;1.579;1.600;-1.730;-0.951;0.000;0.309;0.000;1.579;1.600;-1.730;-0.951;0.000;0.309;0.000;
47.209;1.474;1.600;-1.713;-0.951;0.000;0.309;0.000;1.474;1.600;-1.713;-0.951;0.000;0.309;0.000;1.474;1.600;-1.713;-0.951;0.000;0.309;0.000;
47.259;1.405;1.600;-1.702;-0.951;0.000;0.309;0.000;1.405;1.600;-1.702;-0.951;0.000;0.309;0.000;1.405;1.600;-1.702;-0.951;0.000;0.309;0.000;
47.310;1.300;1.600;-1.685;-0.951;0.000;0.309;0.000;1.300;1.600;-1.685;-0.951;0.000;0.309;0.000;1.300;1.600;-1.685;-0.951;0.000;0.309;0.000;
47.363;1.230;1.600;-1.674;-0.951;0.000;0.309;0.000;1.230;1.600;-1.674;-0.951;0.000;0.309;0.000;1.230;1.600;-1.674;-0.951;0.000;0.309;0.000;
47.414;1.125;1.600;-1.658;-0.951;0.000;0.309;0.000;1.125;1.600;-1.658;-0.951;0.000;0.309;0.000;1.125;1.600;-1.658;-0.951;0.000;0.309;0.000;
